Date,Open,High,Low,Close,Adj Close,Volume
2002-05-17,48.348473,48.746990,48.063820,48.732758,24.792160,1561615
2002-05-20,48.106518,48.476566,47.380650,47.807632,24.321514,1084264
2002-05-21,47.807632,48.661594,47.494511,47.636837,24.234625,887674
2002-05-22,47.636837,48.248844,47.522976,48.220379,24.531498,1364042
2002-05-23,48.362705,49.145504,47.722237,48.889317,24.871799,1439994
2002-05-24,48.746990,49.202435,48.134983,48.334240,24.589413,1384348
2002-05-28,47.964191,48.405403,47.466045,48.106518,24.473560,1105693
2002-05-29,47.537209,47.821865,46.113941,46.469757,23.640894,2356967
2002-05-30,46.256268,46.412827,45.117653,46.412827,23.611910,1962664
2002-05-31,46.412827,47.708000,46.113941,47.451813,24.140493,1847928
2002-06-03,47.451813,47.608372,45.985847,45.985847,23.394703,1809917
2002-06-04,45.843517,46.398594,45.231514,46.256268,23.532278,1332565
2002-06-05,46.256268,47.252556,46.213570,47.224091,24.024645,1659067
2002-06-06,47.466045,47.466045,45.174583,45.800819,23.300577,1342051
2002-06-07,45.544632,46.910973,45.402306,46.882507,23.850861,1429385
2002-06-10,46.526688,46.825577,45.829285,46.469757,23.640894,1221132
2002-06-11,46.284733,46.825577,45.829285,45.928913,23.365734,1568501
2002-06-12,45.402306,47.394882,45.302677,47.238323,24.031862,2017748
2002-06-13,46.640549,47.039066,45.402306,45.473469,23.134039,1751249
2002-06-14,44.690670,45.516167,43.552055,45.302677,23.047146,1468098
2002-06-17,45.615795,46.967903,45.516167,46.967903,23.894314,1541099
2002-06-18,46.825577,46.825577,46.142406,46.469757,23.640894,1467044
2002-06-19,46.327431,47.110229,46.113941,46.455524,23.633646,1787574
2002-06-20,46.412827,47.579906,46.398594,47.039066,23.930515,1405637
2002-06-21,46.683247,46.896736,44.847229,45.331142,23.061638,2374462
2002-06-24,45.046490,46.113941,44.832996,45.758121,23.278847,1915168
2002-06-25,46.398594,47.252556,46.398594,46.669014,23.742252,1678108
2002-06-26,44.904160,46.256268,44.904160,45.758121,23.519123,1981564
2002-06-27,46.754410,48.533497,45.971615,48.391171,24.872482,2655505
2002-06-28,48.391171,49.102806,47.836098,48.932014,25.150461,3090700
2002-07-01,48.960480,49.430157,48.746990,49.145504,25.260210,2203588
2002-07-02,48.761223,49.017410,47.095997,47.138695,24.228733,2917437
2002-07-03,47.138695,47.679539,46.540920,47.266788,24.294567,1645015
2002-07-05,47.266788,48.376938,46.996368,48.021122,24.682291,1476319
2002-07-08,48.177681,48.661594,47.679539,47.722237,24.528656,1345002
2002-07-09,47.736465,48.035355,46.967903,47.024834,24.170210,1379359
2002-07-10,47.067532,47.124462,44.975323,45.032253,23.146038,2493554
2002-07-11,45.117653,45.302677,42.840420,43.367027,22.290138,4853472
2002-07-12,42.911583,43.765545,42.413441,43.053909,22.129200,3019526
2002-07-15,43.053909,43.068142,39.908485,42.712326,21.953625,4158523
2002-07-16,42.698093,43.053909,41.132496,42.598465,21.895102,2710871
2002-07-17,43.167770,44.334854,41.630638,43.310097,22.260887,2059413
2002-07-18,43.310097,43.737080,41.744503,41.744503,21.456181,1654500
2002-07-19,40.420860,41.104031,39.268013,39.623829,20.366179,2590233
2002-07-22,39.766155,40.591652,36.848454,37.930138,19.495646,3423947
2002-07-23,39.139919,39.566898,37.005013,37.275436,19.159132,3616040
2002-07-24,35.581745,39.453037,35.297089,39.068756,20.080883,4972142
2002-07-25,38.926430,42.128784,38.727169,41.801434,21.485441,4030227
2002-07-26,41.659107,41.943760,40.292767,41.915295,21.543968,1880599
2002-07-29,41.986458,43.836708,41.915295,43.623219,22.421814,1889944
2002-07-30,43.267399,43.281631,41.132496,41.929527,21.551279,2676513
2002-07-31,41.929527,42.100319,39.709225,41.089798,21.119677,3316659
2002-08-01,41.132496,41.758736,40.178905,41.274822,21.214773,2091030
2002-08-02,41.274822,41.417149,38.428284,39.125687,20.110146,1952898
2002-08-05,38.428284,39.751923,37.431995,38.001301,19.532219,1960205
2002-08-06,38.855263,40.420860,38.712936,39.880016,20.497856,2126371
2002-08-07,40.378162,40.990170,39.396107,40.933239,21.039200,1998286
2002-08-08,41.274822,42.029156,40.805145,41.673340,21.419601,2496716
2002-08-09,41.673340,41.801434,40.919006,41.459846,21.309872,1902029
2002-08-12,41.274822,41.673340,40.705517,41.345985,21.251352,1604334
2002-08-13,41.616405,42.555763,41.132496,41.701805,21.434237,1969690
2002-08-14,41.587940,42.982746,39.666527,42.968513,22.085310,2335608
2002-08-15,42.968513,43.238934,41.716038,42.484604,21.836578,1770220
2002-08-16,42.484604,42.513065,41.716038,41.986458,21.580549,1895213
2002-08-19,42.271111,42.911583,42.128784,42.698093,21.946325,2436854
2002-08-20,42.128784,42.271111,40.990170,41.374451,21.265978,2024634
2002-08-21,41.986458,42.484604,41.289055,42.014923,21.595177,1662088
2002-08-22,42.342274,43.053909,42.014923,42.783489,21.990204,1528171
2002-08-23,42.199947,42.655396,41.787201,41.972225,21.573229,1256051
2002-08-26,42.328041,42.925816,41.772968,42.840420,22.019480,1274530
2002-08-27,43.438194,43.979034,42.698093,43.224701,22.216982,2135646
2002-08-28,43.053909,43.082375,41.801434,42.128784,21.653692,1433952
2002-08-29,42.128784,43.253166,41.716038,43.011211,22.107254,2045712
2002-08-30,42.797722,43.694382,42.669628,43.011211,22.107254,1598994
2002-09-03,42.698093,42.698093,41.701805,42.000690,21.587854,2271319
2002-09-04,42.128784,42.740791,41.986458,42.712326,21.953625,1791719
2002-09-05,41.659107,42.157249,41.032867,41.232124,21.192825,2797362
2002-09-06,41.844131,42.698093,41.659107,42.598465,21.895102,1528804
2002-09-09,42.598465,42.598465,41.701805,41.844131,21.507391,2123069
2002-09-10,42.057621,42.698093,41.531010,42.698093,21.946325,1530349
2002-09-11,43.053909,43.210468,42.342274,42.470367,21.829271,974938
2002-09-12,41.758736,41.801434,41.274822,41.417149,21.287931,1900132
2002-09-13,41.061333,41.402916,40.634350,41.260590,21.207460,2366804
2002-09-16,41.203659,41.445614,40.776676,41.402916,21.280609,2054003
2002-09-17,42.555763,42.555763,40.990170,41.331753,21.244034,2288252
2002-09-18,40.975937,41.901062,40.278534,41.516781,21.339128,2671735
2002-09-19,40.990170,41.701805,40.207371,40.477791,20.805111,1868585
2002-09-20,41.488312,42.413441,40.634350,41.644875,21.404966,3320874
2002-09-23,41.132496,41.274822,40.022346,40.975937,21.061148,1511730
2002-09-24,39.993881,40.008114,38.826797,39.339176,20.219873,2767360
2002-09-25,39.851555,41.488312,39.794621,41.488312,21.324499,2201340
2002-09-26,40.805145,41.118263,40.292767,40.990170,21.313402,1965263
2002-09-27,40.492023,41.061333,39.139919,39.353409,20.462347,1919805
2002-09-30,38.428284,39.524200,37.574322,38.869495,20.210732,2315162
2002-10-01,39.566898,42.484604,38.997589,42.413441,22.053452,2539575
2002-10-02,42.413441,42.413441,37.716648,38.784100,20.166327,6289180
2002-10-03,38.784100,39.410339,37.716648,37.987068,19.751898,3784595
2002-10-04,37.987068,38.058231,35.496349,37.332367,19.411478,2716000
2002-10-07,36.933849,37.133106,35.909096,36.222214,18.834240,1993508
2002-10-08,36.364540,36.976547,34.713551,36.891151,19.182056,2733494
2002-10-09,35.966026,36.094120,34.300800,34.870110,18.131197,2269914
2002-10-10,34.870110,35.909096,34.300800,35.795235,18.612219,3107352
2002-10-11,35.795235,38.428284,35.311321,38.100929,19.811110,2960999
2002-10-14,37.787811,38.086697,36.848454,38.086697,19.803703,2627330
2002-10-15,38.855263,39.495735,38.172096,39.424572,20.499348,2322188
2002-10-16,39.424572,39.766155,38.499447,38.712936,20.129320,1296662
2002-10-17,39.709225,40.193138,39.282246,39.908485,20.750971,1511520
2002-10-18,39.851555,39.851555,38.385586,39.666527,20.625156,2250592
2002-10-21,39.509968,41.260590,39.040291,41.217892,21.431814,1889101
2002-10-22,40.990170,40.990170,39.424572,39.552666,20.565948,1245231
2002-10-23,39.552666,40.136208,38.285957,39.196850,20.380939,2990368
2002-10-24,40.207371,40.207371,35.297089,35.539047,18.479017,7101605
2002-10-25,34.514290,38.285957,34.443127,38.072468,19.796310,4707189
2002-10-28,38.001301,38.072468,36.990780,37.261204,19.374479,2300759
2002-10-29,37.275436,37.275436,36.321842,36.834221,19.152454,1932452
2002-10-30,36.862686,37.161572,36.350307,37.005013,19.241262,1761226
2002-10-31,37.005013,37.858974,36.578033,36.990780,19.233866,2453927
2002-11-01,36.634964,37.716648,36.549568,37.688183,19.596489,1343175
2002-11-04,37.858974,38.115166,36.748825,37.005013,19.241262,1773311
2002-11-05,37.005013,37.844742,36.862686,37.588554,19.544691,1472314
2002-11-06,38.428284,39.495735,37.858974,39.424572,20.499348,3084377
2002-11-07,39.139919,39.353409,37.431995,37.716648,19.611288,1600891
2002-11-08,37.787811,38.613308,36.905384,37.759346,19.633493,2570490
2002-11-11,37.431995,37.844742,36.008724,36.250683,18.849039,1231460
2002-11-12,36.151051,38.200562,36.151051,37.232738,19.359671,2819915
2002-11-13,37.190041,38.143627,36.592266,37.716648,19.611288,2388444
2002-11-14,38.001301,39.638062,38.001301,39.638062,20.610355,2002853
2002-11-15,38.812565,39.495735,38.556377,39.139919,20.351339,1735722
2002-11-18,39.139919,39.296478,38.456749,38.684471,20.114523,1306780
2002-11-19,38.570610,39.737690,38.285957,39.339176,20.454935,1243334
2002-11-20,38.784100,40.065044,38.656006,39.993881,20.795362,1848841
2002-11-21,40.065044,41.730270,39.595364,41.730270,21.698227,2539083
2002-11-22,41.630638,42.384972,40.634350,41.246357,21.446606,2157005
2002-11-25,41.061333,42.513065,40.847843,42.513065,22.105249,1785888
2002-11-26,41.986458,42.797722,41.630638,42.427670,22.060848,3261785
2002-11-27,42.441902,43.836708,42.342274,43.836708,22.793503,1650776
2002-11-29,44.832996,45.829285,44.591042,45.402306,23.607552,2288112
2002-12-02,45.800819,45.843517,43.096607,43.381264,22.556686,2367014
2002-12-03,42.712326,43.466660,42.555763,42.584232,22.142260,1885799
2002-12-04,41.972225,43.238934,41.417149,42.484604,22.090452,1671082
2002-12-05,42.342274,42.641163,41.844131,41.844131,21.757420,1075341
2002-12-06,41.488312,42.399204,41.345985,42.342274,22.016449,1229563
2002-12-09,41.630638,42.271111,41.402916,41.602177,21.631617,1711552
2002-12-10,41.559479,41.915295,41.374451,41.872597,21.772234,1396713
2002-12-11,41.630638,43.708614,41.488312,43.281631,22.504866,2471211
2002-12-12,43.409725,43.409725,41.488312,41.488312,21.572418,2488987
2002-12-13,40.919006,42.128784,40.719749,41.345985,21.498417,3282161
2002-12-16,41.260590,43.253166,40.904774,43.210468,22.467878,3078615
2002-12-17,42.698093,42.868885,42.342274,42.484604,22.090452,3723890
2002-12-18,42.014923,42.683861,41.787201,42.000690,21.838842,3345887
2002-12-19,41.701805,42.342274,41.445614,41.616405,21.639021,2296613
2002-12-20,42.555763,42.570000,41.986458,42.555763,22.127443,3290311
2002-12-23,42.199947,42.527302,41.787201,42.214180,21.949833,1925636
2002-12-24,42.527302,42.769257,42.427670,42.683861,22.194057,729869
2002-12-26,42.840420,43.623219,42.783489,42.982746,22.349474,1276005
2002-12-27,42.498837,42.641163,41.417149,41.431381,21.784460,1162745
2002-12-30,41.630638,41.972225,41.089798,41.929527,22.046387,1232163
2002-12-31,41.844131,42.370739,41.431381,42.271111,22.225996,1123680
2003-01-02,42.626930,43.523590,42.000690,43.352798,22.794741,1636022
2003-01-03,43.096607,43.238934,42.399204,43.196236,22.712418,1945801
2003-01-06,43.196236,43.964802,43.053909,43.964802,23.116529,2541753
2003-01-07,43.865173,44.263687,43.608986,43.893639,23.079103,2183493
2003-01-08,43.907871,43.907871,43.053909,43.153538,22.689960,1797621
2003-01-09,43.153538,43.950569,42.982746,43.552055,22.899508,1998356
2003-01-10,43.552055,43.964802,42.769257,43.680149,22.966854,1621829
2003-01-13,43.836708,44.334854,43.552055,43.836708,23.049181,2071708
2003-01-14,44.192528,44.220989,43.637451,44.220989,23.251230,1491425
2003-01-15,43.836708,44.007500,43.466660,43.765545,23.011755,2060678
2003-01-16,43.765545,44.548344,43.751312,44.334854,23.311098,1479621
2003-01-17,43.979034,44.448715,43.765545,43.779778,23.019247,1784623
2003-01-21,44.050198,44.121361,43.338566,43.509357,22.877054,1990698
2003-01-22,43.295864,43.708614,42.925816,43.053909,22.637590,2144077
2003-01-23,43.196236,43.552055,42.897350,43.338566,22.787256,1733684
2003-01-24,43.267399,43.338566,41.772968,41.986458,22.076317,1642486
2003-01-27,42.000690,42.000690,40.634350,41.004402,21.559959,2511471
2003-01-28,41.175194,41.730270,40.563187,41.289055,21.709627,2566204
2003-01-29,41.303288,41.673340,40.207371,41.417149,21.776979,2166420
2003-01-30,40.250069,41.559479,39.566898,39.851555,20.953798,5687678
2003-01-31,40.193138,41.630638,39.837318,41.360218,21.747044,4395302
2003-02-03,40.961704,41.260590,40.406628,40.805145,21.455191,2454700
2003-02-04,40.733978,40.805145,39.894253,40.733978,21.417768,1917908
2003-02-05,40.748215,41.602177,40.662815,40.975937,21.544996,1948682
2003-02-06,40.847843,40.975937,40.207371,40.534721,21.313005,1838091
2003-02-07,40.776676,40.847843,39.851555,40.178905,21.125916,1565269
2003-02-10,40.136208,40.563187,39.524200,40.463558,21.275585,1636443
2003-02-11,40.563187,40.563187,39.609596,39.794621,20.923868,1465218
2003-02-12,39.808853,40.022346,39.154152,39.211082,20.617041,1676703
2003-02-13,39.068756,39.310711,38.485214,38.912193,20.459885,2051333
2003-02-14,38.869495,39.481503,38.513680,39.396107,20.714327,1917275
2003-02-18,39.538433,40.705517,39.538433,40.563187,21.327969,2026390
2003-02-19,40.563187,40.563187,39.638062,39.979649,21.021151,1072530
2003-02-20,39.823090,40.008114,39.068756,39.154152,20.587116,1364956
2003-02-21,39.282246,40.079277,39.054523,40.079277,21.073536,2756329
2003-02-24,40.079277,40.079277,38.357121,38.385586,20.182995,3691921
2003-02-25,37.858974,37.930138,36.862686,37.716648,19.831272,4867946
2003-02-26,37.901672,38.371353,37.745113,38.157864,20.063267,2831789
2003-02-27,38.157864,38.513680,37.858974,38.399818,20.190477,2734900
2003-02-28,38.172096,38.855263,37.987068,38.855263,20.429949,3946687
2003-03-03,39.026058,39.139919,38.300190,38.300190,20.138100,2141337
2003-03-04,38.314423,38.328655,36.777290,36.933849,19.419682,2238156
2003-03-05,37.104641,37.617020,36.748825,37.617020,19.778887,2132133
2003-03-06,37.218506,37.275436,36.151051,36.506870,19.195183,2468611
2003-03-07,36.506870,37.147339,35.951794,37.033478,19.472057,2586017
2003-03-10,36.791523,37.147339,36.008724,36.094120,18.978155,1822283
2003-03-11,35.795235,36.264912,35.724072,35.809467,18.828485,2266120
2003-03-12,35.681374,36.222214,35.339787,36.222214,19.045513,2053722
2003-03-13,37.503159,38.285957,37.019245,38.271725,20.123127,2892635
2003-03-14,38.613308,39.068756,37.802044,38.812565,20.407495,2502126
2003-03-17,38.812565,40.378162,38.314423,40.378162,21.230686,2562058
2003-03-18,40.919006,41.132496,40.164673,41.075565,21.597378,3061612
2003-03-19,41.089798,41.260590,40.335464,40.563187,21.327969,2613911
2003-03-20,40.563187,40.662815,39.808853,40.563187,21.327969,1577494
2003-03-21,41.374451,42.726559,41.061333,42.726559,22.465460,3087328
2003-03-24,41.573708,41.986458,40.563187,40.677048,21.387827,1800572
2003-03-25,40.563187,41.175194,40.321232,40.563187,21.327969,1999832
2003-03-26,40.776676,40.876308,40.093510,40.833611,21.725521,2078524
2003-03-27,40.349697,40.492023,39.723457,40.221603,21.399920,1519318
2003-03-28,39.922714,40.264301,39.780388,40.250069,21.415047,1580375
2003-03-31,36.876919,39.851555,36.876919,39.296478,20.907696,1903293
2003-04-01,39.296478,39.851555,38.712936,39.552666,21.043997,2282280
2003-04-02,40.378162,40.919006,39.922714,40.563187,21.581648,2045853
2003-04-03,40.563187,40.662815,39.922714,39.993881,21.278753,1718859
2003-04-04,40.691280,41.104031,40.548954,41.047100,21.839119,2168879
2003-04-07,42.271111,42.911583,41.061333,41.203659,21.922415,2688176
2003-04-08,41.274822,41.345985,40.463558,40.776676,21.695242,1688296
2003-04-09,39.680759,41.075565,39.609596,39.709225,21.127304,2534376
2003-04-10,40.036579,40.335464,39.666527,40.335464,21.460489,1891771
2003-04-11,41.018635,41.260590,39.979649,39.979649,21.271175,1754411
2003-04-14,39.979649,41.061333,39.979649,41.061333,21.846689,1847015
2003-04-15,41.260590,42.840420,40.776676,42.797722,22.770533,4892467
2003-04-16,42.968513,43.053909,42.171482,42.271111,22.490353,3817196
2003-04-17,42.199947,43.409725,42.199947,43.125072,22.944702,2949617
2003-04-21,43.253166,43.765545,43.025444,43.210468,22.990143,2531846
2003-04-22,43.210468,44.192528,42.712326,44.192528,23.512640,2517162
2003-04-23,43.836708,44.946857,43.552055,44.804531,23.838257,3990038
2003-04-24,45.146114,45.715424,44.946857,45.288445,24.095726,5348108
2003-04-25,45.288445,45.544632,43.594753,43.936337,23.376337,2580326
2003-04-28,44.121361,45.630028,44.064430,45.630028,24.277462,3135526
2003-04-29,46.099709,46.896736,45.615795,45.985847,24.466772,3588287
2003-04-30,45.985847,46.896736,45.743889,46.455524,24.716671,3111919
2003-05-01,46.455524,46.455524,44.633739,45.587330,24.254740,2906968
2003-05-02,45.259979,45.985847,45.160351,45.957378,24.451639,2304412
2003-05-05,46.042774,46.113941,45.345375,45.871983,24.406199,1736846
2003-05-06,45.886215,46.256268,45.402306,45.686958,24.307755,1982899
2003-05-07,45.402306,45.544632,44.704903,45.131886,24.012428,2795394
2003-05-08,44.562576,45.131886,44.334854,44.434483,23.641369,1799237
2003-05-09,44.904160,45.501934,44.292156,45.501934,24.209311,1571171
2003-05-12,45.331142,46.469757,44.889927,46.284733,24.625805,2110844
2003-05-13,46.256268,46.256268,45.316910,45.530399,24.224453,1835281
2003-05-14,45.686958,45.743889,44.832996,45.373840,24.141157,1938283
2003-05-15,45.245747,45.658493,45.188816,45.501934,24.209311,2657191
2003-05-16,45.459236,45.544632,44.776066,45.473469,24.194166,2769890
2003-05-19,45.473469,45.473469,43.765545,43.907871,23.361185,1902380
2003-05-20,44.135593,44.790298,44.135593,44.790298,23.830685,2705531
2003-05-21,44.334854,44.818764,44.235226,44.391785,23.618656,2131360
2003-05-22,44.334854,44.391785,43.694382,44.050198,23.436909,2212862
2003-05-23,44.035965,44.249454,43.680149,44.192528,23.512640,1589931
2003-05-27,44.135593,45.046490,43.765545,45.046490,23.966991,2910200
2003-05-28,45.046490,45.416538,44.548344,44.918392,23.898846,2322961
2003-05-29,45.316910,45.459236,44.349087,44.633739,23.747383,1907298
2003-05-30,44.633739,45.473469,43.409725,45.259979,24.080578,2686560
2003-06-02,45.501934,45.815052,45.060719,45.117653,24.004848,2203939
2003-06-03,45.117653,45.530399,44.847229,45.259979,24.080578,1859872
2003-06-04,45.274212,45.815052,45.259979,45.686958,24.307755,2647074
2003-06-05,45.544632,45.758121,45.259979,45.544632,24.232033,1704385
2003-06-06,45.615795,45.800819,45.302677,45.359608,24.133593,2072481
2003-06-09,45.046490,45.259979,44.605274,45.046490,23.966991,1822423
2003-06-10,45.188816,45.615795,45.117653,45.302677,24.103296,2057094
2003-06-11,45.302677,45.316910,44.605274,44.975323,23.929129,2845841
2003-06-12,45.402306,45.644260,44.904160,45.615795,24.269888,2697099
2003-06-13,45.601563,45.615795,44.904160,45.046490,23.966991,2021332
2003-06-16,45.245747,45.530399,45.046490,45.445004,24.179008,1957183
2003-06-17,45.359608,45.473469,44.989555,45.259979,24.080578,2842890
2003-06-18,45.359608,45.516167,44.975323,45.302677,24.103296,3096672
2003-06-19,45.231514,45.359608,44.918392,45.188816,24.042723,2573862
2003-06-20,45.302677,45.473469,45.160351,45.259979,24.080578,4551843
2003-06-23,45.259979,45.259979,44.548344,44.605274,23.732244,3289679
2003-06-24,44.605274,45.259979,44.406017,45.046490,23.966991,3366965
2003-06-25,44.861462,45.316910,44.690670,44.790298,23.830685,2461796
2003-06-26,44.306389,45.359608,43.936337,45.117653,24.263134,2688528
2003-06-27,44.975323,44.975323,43.907871,43.964802,23.643154,2073676
2003-06-30,43.850941,44.434483,43.694382,44.064430,23.696737,2106698
2003-07-01,44.064430,44.064430,42.427670,43.993267,23.658463,2199232
2003-07-02,43.993267,44.462948,43.836708,44.320621,23.834518,1911303
2003-07-03,44.320621,44.320621,43.338566,43.566288,23.428852,1532036
2003-07-07,43.537823,44.477180,43.423962,44.477180,23.918720,4875464
2003-07-08,44.477180,44.548344,44.121361,44.406017,23.880432,2552714
2003-07-09,44.363319,44.576809,44.149830,44.377552,23.865126,1343596
2003-07-10,44.377552,44.377552,43.210468,43.466660,23.375277,2500159
2003-07-11,43.708614,44.107128,43.552055,43.936337,23.627859,1343104
2003-07-14,44.121361,44.761833,43.979034,44.505646,23.934011,2889544
2003-07-15,44.790298,44.818764,43.836708,44.007500,23.666126,2324155
2003-07-16,44.164059,44.249454,43.281631,43.438194,23.359972,2238507
2003-07-17,43.139305,43.637451,43.096607,43.552055,23.421196,2602388
2003-07-18,43.623219,44.548344,43.580521,44.477180,23.918720,3620747
2003-07-21,44.462948,44.477180,44.092896,44.135593,23.735020,3141147
2003-07-22,44.249454,45.416538,44.164059,45.416538,24.423870,3109600
2003-07-23,45.544632,45.829285,45.074951,45.473469,24.454481,3120280
2003-07-24,46.839806,48.505032,46.839806,48.035355,25.832207,8502464
2003-07-25,48.035355,48.889317,47.665302,48.889317,26.291431,3766538
2003-07-28,49.600952,50.241421,49.173969,49.956768,26.865488,5454764
2003-07-29,49.956768,50.113327,48.846619,49.885605,26.827215,3293262
2003-07-30,49.885605,49.956768,49.316296,49.700581,26.727720,2434816
2003-07-31,50.099094,51.081150,49.700581,50.241421,27.018583,3669438
2003-08-01,50.156025,50.156025,49.529785,49.743279,26.750673,2910833
2003-08-04,49.743279,49.857140,48.818153,49.643650,26.697100,1552763
2003-08-05,49.529785,49.586720,48.718521,48.746990,26.214909,2031941
2003-08-06,48.106518,49.060108,47.964191,48.391171,26.023535,2591638
2003-08-07,48.391171,48.533497,47.807632,48.391171,26.023535,2406852
2003-08-08,49.102806,49.102806,48.433868,48.604664,26.138363,2505850
2003-08-11,48.433868,48.618896,47.579906,48.320007,25.985283,2520253
2003-08-12,48.320007,48.462334,47.708000,48.305775,25.977629,2295840
2003-08-13,48.035355,48.248844,47.679539,47.921494,25.770966,2204572
2003-08-14,47.893028,48.433868,47.608372,48.206146,25.924047,3238458
2003-08-15,48.462334,48.604664,47.779163,48.106518,25.870480,1179959
2003-08-18,48.690060,48.718521,48.220379,48.547729,26.107744,2241318
2003-08-19,48.732758,49.401691,48.547729,49.003178,26.352663,2280664
2003-08-20,49.031643,49.330528,48.860851,49.088573,26.398588,2044518
2003-08-21,49.102806,49.857140,49.074341,49.629417,26.689457,2853711
2003-08-22,49.615185,49.672115,48.690060,48.818153,26.253176,2037983
2003-08-25,48.675823,48.789688,48.106518,48.519264,26.092432,1246426
2003-08-26,48.519264,48.547729,47.508743,48.263077,25.954664,2005523
2003-08-27,48.078053,48.661594,48.035355,48.647362,26.161314,1331652
2003-08-28,48.746990,49.131271,48.106518,49.060108,26.383295,1406690
2003-08-29,48.832386,49.173969,48.604664,49.145504,26.429214,1343104
2003-09-02,49.173969,49.771744,48.704292,49.558254,26.651178,1873152
2003-09-03,49.615185,49.814442,49.373226,49.600952,26.674143,1779775
2003-09-04,48.547729,48.846619,48.291542,48.675823,26.176630,2405658
2003-09-05,48.348473,48.533497,47.807632,48.120750,25.878122,2488706
2003-09-08,48.120750,48.405403,47.679539,48.248844,25.947021,2592411
2003-09-09,48.106518,48.149216,47.537209,47.878796,25.748018,1437605
2003-09-10,47.878796,47.893028,46.412827,46.711712,25.120380,3121123
2003-09-11,46.967903,47.323719,46.398594,47.110229,25.334688,2286987
2003-09-12,47.181393,48.320007,46.711712,48.078053,25.855162,2761950
2003-09-15,48.078053,48.220379,47.594139,47.750702,25.679125,1906596
2003-09-16,47.693768,48.234612,47.693768,48.106518,25.870480,2106417
2003-09-17,47.736465,47.949959,47.409115,47.551441,25.571960,1971868
2003-09-18,47.551441,47.949959,47.466045,47.878796,25.748018,1878070
2003-09-19,47.779163,48.021122,47.565674,47.750702,25.679125,1787223
2003-09-22,47.750702,47.750702,46.654781,46.797108,25.166309,2089484
2003-09-23,46.626316,47.024834,46.284733,46.982136,25.265821,1916924
2003-09-24,47.039066,47.110229,45.829285,46.540920,25.028534,2694570
2003-09-25,46.612083,46.811340,45.871983,46.455524,24.982613,2641523
2003-09-26,45.971615,46.583618,45.971615,46.384361,25.203011,1829520
2003-09-29,47.394882,47.480278,46.896736,47.053299,25.566483,3075032
2003-09-30,47.053299,47.053299,45.843517,46.313198,25.164337,2466152
2003-10-01,46.540920,47.466045,46.341663,47.394882,25.752077,2216797
2003-10-02,47.608372,48.035355,46.142406,47.693768,25.914484,1978472
2003-10-03,47.693768,49.743279,47.693768,49.031643,26.641405,4062196
2003-10-06,48.803921,49.074341,48.604664,48.889317,26.564068,1344861
2003-10-07,48.889317,48.889317,47.636837,48.320007,26.254745,2518848
2003-10-08,48.675823,48.889317,48.490799,48.576199,26.393944,1576862
2003-10-09,48.818153,49.159737,48.320007,48.690060,26.455822,2199021
2003-10-10,48.690060,48.803921,48.462334,48.604664,26.409409,1156562
2003-10-13,48.746990,49.387459,48.746990,49.145504,26.703278,1045972
2003-10-14,49.472855,49.672115,48.974712,49.287830,26.780617,1404302
2003-10-15,49.444389,49.942535,49.259365,49.785976,27.051279,2802701
2003-10-16,49.586720,50.696869,49.586720,50.042164,27.190481,2456316
2003-10-17,50.198723,50.526077,49.928303,50.099094,27.221415,2141407
2003-10-20,50.184490,50.711102,50.184490,50.597240,27.492077,1571733
2003-10-21,50.597240,51.323109,50.454914,51.052685,27.739561,2560653
2003-10-22,50.454914,50.469147,49.245132,49.600952,26.950743,2804879
2003-10-23,48.348473,51.892414,48.348473,51.550831,28.010216,3925890
2003-10-24,51.550831,52.419025,51.237713,52.077438,28.296349,4060369
2003-10-27,52.447491,53.016796,52.077438,52.589817,28.574755,3831459
2003-10-28,52.660980,52.789074,52.162834,52.419025,28.481947,2922847
2003-10-29,52.162834,53.187592,51.750088,52.945637,28.768101,2108455
2003-10-30,53.543407,54.354671,53.244522,53.927692,29.301693,2391184
2003-10-31,54.155415,54.440067,53.415314,53.643036,29.147017,1822494
2003-11-03,53.443779,54.084251,53.401081,53.913460,29.293955,1361794
2003-11-04,53.514942,53.799599,53.372616,53.529175,29.085146,1857905
2003-11-05,53.529175,53.870762,53.102196,53.671501,29.162491,1493673
2003-11-06,53.586105,54.169647,53.329918,54.070019,29.379030,1379219
2003-11-07,53.401081,53.870762,53.358383,53.571873,29.108347,2034049
2003-11-10,53.287220,53.500710,52.803307,52.931400,28.760357,1235395
2003-11-11,52.034740,52.675213,51.949345,52.504421,28.528360,1577986
2003-11-12,52.433258,52.974098,52.219769,52.945637,28.768101,1345985
2003-11-13,52.945637,52.959866,52.347862,52.689445,28.628885,1171879
2003-11-14,53.045265,54.055786,52.945637,53.144894,28.876350,2387320
2003-11-17,53.144894,53.201824,52.646748,52.974098,28.783548,2528193
2003-11-18,52.974098,53.087963,52.034740,52.234001,28.381426,1483204
2003-11-19,52.234001,52.703678,51.920879,52.390560,28.466496,1763966
2003-11-20,52.105907,52.703678,51.465435,52.134373,28.327284,1456716
2003-11-21,52.376328,52.860237,51.593529,51.807018,28.149424,2485966
2003-11-24,52.020508,53.272987,52.006275,52.803307,28.690744,1940391
2003-11-25,53.159126,53.372616,52.660980,53.073730,28.837683,1453414
2003-11-26,53.073730,54.055786,53.073730,53.884995,29.278486,1817716
2003-11-28,53.586105,53.899223,53.443779,53.443779,29.038763,545856
